Content,Date,User
"#LOPEZveteYA  

Ni quieres, ni puedes... 

Presidente inepto, tibio e ignorante... 

Fuera el mal gobierno!!!

Al diablo con tu 4T!!!!",2 ago.,@Alejand30237155
PATÉTICO Sr.Presidente AMLO ... porfavor ya vayase ... YA NOS HIZO SUFICIENTE DAÑO !!!,2 ago.,@LionsAymard
"Yo le veo forma de M a tu economía, o sea, de mierda y peor que nunca y mucho antes de que azotara la pandemia está así, por tanto no quieras venir a lavarnos el coco",2 ago.,@ibeer1952
"Nuestro presidente siempre hablando con verdad, de frente, sin engaños y sin titubeos.

Si fuera el PRIAN nos dirian que la pandemia no nos hizo cosquillas y nos dirian muchas mentiras, cuando en verdad nos darian otra devaluación del peso y mucha desigualdad.",2 ago.,@forozcolg
"a ver pendejito, si hay alguien quien te apoya es porque ""trabajan"" contigo  ""pinches huevones"" o porque es gente ignorante y abusas de ellos. #hayquesermuypendejo millones que votaron por ti ya te  odian, pinche imbécil .",2 ago.,@Javier13Garcia
"Un abrazo fraterno, Presidente🇲🇽❤️",2 ago.,@lmletym
"El presidente que ha empobrecido más a México. Inepto, corrupto, autoritario, hipócrita, soberbio, ignorante, mentiroso, acomplejado y miserable. Así será recordado por la historia, aunque la quiera manipular.",2 ago.,@TCiceronis
Nuestro presi tan trabajador  😊 que orgullo.,2 ago.,@SoniaSenz4
"Eits!!!

Como estás midiendo la caída de la economía? Con el PIB? O con el Índice de Felicidad que propusiste?

Sin vergüenza...nadie cree más tus mentiras, tu ineptitud para gobernar el País y la pérdida del patrimonio y trabajo de millones de Mexicanos... 

#TeQuedoGrandeMexico",2 ago.,@metienne_64
#hayquesermuypendejo para creerle una sola palabra a este sátrapa miserable.,2 ago.,@AlexVillalvazo7
"Cuando uno escucha todo este rollo, se da cuenta inmediatamente porque tiene quebrada la economía del país. Negar la realidad únicamente postergará el amargo despertar. Pobre País. Pobres de nosotros",2 ago.,@manuelandrade65
"El cacas ya parece un anciano de 90 y no llega ni a 65 años,está bien madreado pero no entiendo porqué  ni se desgasta en el cargo el muy huevón",2 ago.,@MRAngelmoreno80
"¿Economía familiar popular y nacional? ¿Qué significa eso?¿A qué te refieres con popular? ¿La más común? Pero sí dices que es nacional no deberías de poner la conjunción coordinante “Y”. Me parece que solo cantinfleas para intentar apantallar a tus seguidores.  
#AmloFracasoTotal",2 ago.,@CarlosSalinas03
"Los expertos vaticinan una caída mundial del PIB del 5%, á México le pronostican una caída del 10% por el pésimo manejo de la pandemia, el problema es la 4t",2 ago.,@artemiopradoriv
"#hayquesermuypendejo para no recordar que por tu culpa...
Mueren niños con cáncer por falta de tratamiento.
Mueren miles de mexicanos de Covid19 por culpa de tu necedad.
Murieron los trabajadores en el hospital de PEMEX en Tabasco por la corrupción en la compra de medicinas.",2 ago.,@ZorroJL1
No entiendo como puede decir tantas idioteces y aguantar la risa.,2 ago.,@alex_dm71
Estuviste 18 años chingado que tenías todas las soluciones y cuando llegaste... Tienes todas las escusas,2 ago.,@rthur013
"Desempleo, muerte, inseguridad este es el verdadero informe, lo demás, es como siempre mentira y más mentira",2 ago.,@JESUSRPESCADOR
"Perdí 10 minutos de mi vida solo para ver la cara de satisfacción de este miserable en uno de los peores momentos para el país. 
CHTPM López",2 ago.,@FrancoRox
"A ver inépto empleado:
No me interesa tu punto de vista porque no has sido un empleado eficiénte.
No me interesan tus excúsas,eres el.peor empleado que México ha tenido en los ultimos veinticuatro años.
Hemos decidido despedírte.
Ya México ha perdido mucho en solo veinte meses.",2 ago.,@ManuelM57022300
"INCREÍBLE, Presidente. Va para Nobel de Economía para el 2021 en caballo de Hacienda. ¿Por qué mierdas explicaban las cosas así antes? Pero sobre todo, ¿POR QUÉ NO LAS HACÍAN ASÍ? ¿Qué basura enseñaban en las “maestrías” y “doctorados” de economía y finanzas? INCREÍBLE, repito👌.",2 ago.,@jaretos
"Pensaría que este informe debe haber durado menos de un minuto porque realmente la economía en el país lleva 15 meses en recesión y contando.
15 meses de los 21 que lleva de gestión el peor presi de la historia y que ha quedado muy chiquito para nuestro México.
✋",2 ago.,@MauricioViramon
"8 de cada 10 respaldando con todo la 4T Presidente, los borolasnos y conservadores están desesperados no logran descarrilar la 4T, bueno, ni el virus ni la crisis, escenarios que imaginaron lo lograrían, lo han hecho, están perdidos!

Se les viene la misma paliza del 18 en el 21.",2 ago.,@ChicShion
"DEJE DE MENTIR Y ENGAÑAR..!!!!

Aquí el informe del día...

47,472 muertos.
9,556 contagios hoy.
434,193 casos. 

Ah! Y no deje de multiplicar x3 los datos..!!!

#AmloFracasoPresidencial 😡😡😡",2 ago.,@kaisersozemex
"El resumen:

-18% y cayendo.

Fin.",2 ago.,@Rey_Fifi
"-47 mil x 3 muertes por Covid19
-57,255 homicidios en lo que va del sexenio
-70 millones de hogares sin poder comprar la canasta básica
-12.5 millones de mexicanos han perdieron su ingreso.

¿Cómo pueden apoyar esto?
¿Cómo pueden decir que vamos bien y que la estrategia funcionó?",2 ago.,@aracelibs
"Más de 65 milllnes de mexicanos no tienen para comprar la canasta básica 

Eso nunca se vio en México 

Dimite ya, no sirves para dirigir un país",2 ago.,@rr_analu
"“Con todo respeto”, pero no nos interesan TUS DATOS, conocemos las cifras REALES de la economía familiar y nacional.

Cayó 18% , la peor caída en la historia moderna de México 🇲🇽",2 ago.,@RickDjMx
Estamos en quiebra en la peor crisis que hemos tenido. No seas demagogo y fomenta la inversión y el crecimiento.,2 ago.,@Cersei_713
"Cuentame uno de vaqueros.

Eres el peor presidente que he visto en mi vida.

No te importan los niños con cáncer
No te importa generar empleo
No te importa tirar el dinero como mandando y regresando el avión, entre mil cosas más.
No te importa acabar con el país

#AMLOseVA",2 ago.,@AmloCuentas
"Casi 10 mil contagios en 24 horas!!
Hasta cuándo va a seguir negando la realidad?
Se quiere quedar solo en el país?

La historia también lo juzgará también a usted, la historia y el pueblo no lo olvidarán... Inepto!",2 ago.,@ViejoZkr
"ESTÁ PESIMA WEY.
HAY UN CH1NGO DE DESEMPLEADOS. 
NO HAY TRABAJO. 
NO TENEMOS PARA COMER.
NO HAY APOYOS DE NADA
NO DIGAS MENTIRAS
ESTAMOS AL BORDE DE PEDIR LIMOSNA.",2 ago.,@germancuriel5
Saludos mi #LordPeje 💪 quiero ver a los ardidos atacandome.,2 ago.,@gerardoaz1993
"Pues que vas a reportar, México vive la peor crisis de su historia y tú comiendo plátano",2 ago.,@25kolia
Oh!  Esa es la tablet de los otros datos!,2 ago.,@rbnmendoza5
"No lo abran , está de la verja , les ahorro el link",2 ago.,@ivanlopez22
La economía está de la chingada. No se para qué haces este tipo de videos. Eres un mentiroso López.,2 ago.,@LuisAltamiranoR
El mejor presidente de México 🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽🇲🇽,2 ago.,@KEVINRJH
"@lopezobrador_ no retira de su cargo a @HLGatell por que sería reconocer que @FelipeCalderon una vez mas, tenía razón.",2 ago.,@EstefaniaRuizDR
"@lopezobrador_  al tener influencia en millones de mexicanos y al no usar cubrebocas está invitando a sus seguidores a qué no la usen. Por tanto, AMLO es responsable del incremento de muertes por COVID-19.",1 ago.,@davicinsc
Pues vayan tomando nota que ya hay mucha escasez de medicamentos en las farmacias. De tres que fui a comprar solo había uno.  Se nota que los laboratorios ya no están fabricando ni importando. Claro está que la salud de los mexicanos no tiene la menor importancia para la 4T.,1 ago.,@SusanaH94097821
"@lopezobrador_  sin autoridad moral para criticar a gobiernos anteriores, en virtud que el suyo está lleno de personajes que trabajaron para esos gobiernos del pasado. Ahí están Manuel Bartlertt, Marcelo Ebrard, Alfonso Romo,  y muchos , muchos más.",1 ago.,@davicinsc
Puras patrañas para poder ROBAR MAS!!,1 ago.,@araceli03956935
"@lopezobrador_ Presidente sugiero una gira con el Doctor Gatell @HLGatell a esos 10 estados que piden su destitución, para que cada uno de los Gobernadores en persona le exponga al doctor del porque piden su salida, a ver si tienen los 🥚🥚para decírselo en su cara",1 ago.,@DavFer22
4 años después .... estamos peor y seguimos viviendo de las remesas.,1 ago.,@DorianFaMe
"De las noticias que más me han gustado este sexenio. Felicidades por ese acuerdo un gran logro contra la corrupción. Es un orgullo haber votado por usted tantas veces , llevo 4",1 ago.,@MSEQUEYRO
@lopezobrador_ 👈Este personaje lo que necesita es un bozal para dejar de decir tanta pendejada.,1 ago.,@Danodan
@lopezobrador_ usarás cubrebocas cuando se acabe la corrupción o te lo vuelva a pedir el jefe Trump... idiota.,1 ago.,@JFCamposC
"@lopezobrador_ en memoria de los fallecidos por el Covid19 cancele el grito del 15 de septiembre y ordene se coloque la bandera a media asta, México no está para show @isidrohcisneros @diaz_manuel @doctormacias @ajmalagon74 @MariettoPonce @qtf @LAURAZAPATAM @FrankieVillaA1",1 ago.,@luzelenachavez8
Señor presidente deje de planear su obra de teatro para el 15 de sep y por favor haga su planeacion financiera y dar soluciones a las medianas y pequeñas empresas que son las más afectadas hasta el momento a nadie le importan sus antorchas es el grito de independencia no un circo,1 ago.,@citlali_islas1
@lopezobrador_ #LopezEstasBienPendejo maldito hijo de puta!!!,1 ago.,@FOTODIG66
Gracias mi querido Presidente AMLO por su esfuerzo dedicación y profesionalismo es usted un orgullo Mexicano APLAUSOS 👏👏👏,1 ago.,@MargaritaBertr5
"Muy bien señor ""presidente"" 
Perfecto.
Y con tirar su polilla se soluciona..........................................
N A D A
Porque se burla e ignora los problemas del país?
🖤🖤🖤🇲🇽🇲🇽🇲🇽🖤🖤🖤🇲🇽🇲🇽🇲🇽🖤🖤🖤🇲🇽🇲🇽🇲🇽",1 ago.,@Chio_fut
"Con todo respeto, porque no firma el acuerdo para que se vaya y deje la presidencia,acaso no se da cuenta que si la mafia del poder destrozó el país, usted lo está dejando peor??? Ya déjese de sus mamadas de sus conferencias mañaneras que solo sirven para burlarse del pueblo.",1 ago.,@JorshdeBergerac
"Y del inicio de la corrupción gubernamental y de la desaparición de farmacéuticas y desempleo de miles de empleados. Farmacéuticas acusadas de CORRUPCIÓN, si prueba alguna, como acostumbra @lopezobrador_ . Como e la película Canoa, toca la Campana y los ignorantes asesinan.",1 ago.,@HAYUSO46
"@lopezobrador_ quien para a este señor, Melesio cien, tiene tomada la unas para sus babosadas, ahora anda obligando a los empleados a juntar firmas para el cubreboca obligatorio y suplican la firma ala gente  porque se los exije",1 ago.,@coaraAlonso
"@lopezobrador_ pare este circo ya , todos los Mexicanos estamos cansados de sus mañaneras, de sus discursos populistas , ya no es candidato. Por dignidad renuncie, le quedó grande,  muy grande la silla! #AmloFracasoPresidencial",1 ago.,@ptruebaa
"Según este tipo importar gasolina es un ataque a la soberanía nacional, pero para el caso de medicinas, prefiere importar medicamentos y quebrar a la industria farmacéutica nacional. El tipo es un demente",1 ago.,@No_Impunidad_MX
"Más opacidad, más robo, más corrupción. El narcoDesquiciado genocida #ElCacas el máximo representante de la corrupción y la propaganda.",1 ago.,@AAntipeje
"MALO
Que dira cuando se de cuenta que termino por comprar a farmaceuticas mexicanas que en el extranjero son bien aceptadas por su calidad y seguridad
Que no se les pierda este dcto ya ven que lo que firma en Palacio Nacional se extravian
@joselui09602419
@miguelbpo
@ANGEL2MTY",1 ago.,@danieltigrues1
"@lopezobrador_ Una conductora de deportes renuncio por el vestuario que le querían imponer en la TV, dijo ella habló de deportes no vendo. Mi cuerpo",1 ago.,@YOSOYIZQUIERDA2
"@lopezobrador_ Y vemos en tv cualquier cantidad de mujeres extranjeras traídas engañadas a México por que las TV es complice de la trata
6:02 p. m. · 31 jul. 2020·Twitte",1 ago.,@YOSOYIZQUIERDA2
"@lopezobrador_ La trata  de personas vemos un desfile de mujeres en tv vestidas muy sugerente, por imposición de las televisoras",1 ago.,@YOSOYIZQUIERDA2
"@lopezobrador_ debe estar muy orgulloso por haber pasado ya a la historia, #NosFaltan46mil y por cierto, nadie ha visto a @epigmenioibarra",1 ago.,@TaCabronNo1
@lopezobrador_ anunciará el 15 de Septiembre que se suma a la 4T el Movimiento Antorchista. ¡Genio!,1 ago.,@ElGuyTrejo
"@lopezobrador_  tienes cuatro meses por delante para dejar una patria nueva, como prometiste hace un año. En vez de eso, tienes muy mal al país. ¿Te alcanzará el tiempo o vas a pedir otro año?",1 ago.,@ErnestoBNava
